checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,Member ID,Book ID,Checkout Date
9308.0,1072.0,525.0,2024-02-17,2024-03-12,seif,zaki,9.0,zamalek,active,2025-10-21,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9321.0,1070.0,501.0,2025-12-28,2026-01-09,ahmed,zaki,9.0,zamalek,active,2025-07-22,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9045.0,1008.0,520.0,2024-05-28,2025-01-11,ziad,saleh,8.0,maadi,active,2025-10-28,the copper telescope,jasmine wahdan,1052.0,516.5,2025-07-07
9219.0,1047.0,506.0,2025-05-13,2025-06-07,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9002.0,1020.0,515.0,2024-12-06,2024-12-11,rana,fouad,6.0,maadi,active,2025-12-04,songs of the oasis,hoda bakry,1052.0,516.5,2025-07-07
9185.0,1026.0,519.0,2025-10-22,2025-11-01,nada,saleh,7.0,nasr city,inactive,2023-11-16,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9359.0,1077.0,501.0,2025-01-26,2025-01-11,lina,rashad,6.0,shubra,active,2023-07-08,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9079.0,1008.0,520.0,2025-12-27,2026-01-05,ziad,saleh,8.0,maadi,active,2025-10-28,the copper telescope,jasmine wahdan,1052.0,516.5,2025-07-07
9252.0,1054.0,513.0,2024-08-04,2024-08-09,retaj,fahmy,6.0,heliopolis,inactive,2024-03-21,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9282.0,1057.0,530.0,2025-07-22,2025-08-18,ahmed,fahmy,8.0,heliopolis,active,2024-01-12,the sandstone key,sara tantawy,1052.0,516.5,2025-07-07
9293.0,1071.0,525.0,2025-08-05,2025-08-18,jana,hegazy,8.0,zamalek,active,2024-09-27,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9202.0,1047.0,506.0,2025-06-05,2025-07-03,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9026.0,1018.0,506.0,2025-04-21,2025-05-04,ahmed,shafik,9.0,maadi,active,2023-01-28,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9050.0,1003.0,521.0,2025-08-21,2025-01-11,bassel,hegazy,6.0,maadi,active,2025-04-23,a garden of equations,karim elwy,1052.0,516.5,2025-07-07
9122.0,1034.0,525.0,2025-06-04,2025-06-30,aya,wahba,9.0,nasr city,active,2025-01-22,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9153.0,1030.0,530.0,2024-10-12,2024-10-26,reem,osman,8.0,nasr city,active,2025-04-01,the sandstone key,sara tantawy,1052.0,516.5,2025-07-07
9145.0,1034.0,501.0,2025-11-10,2025-12-10,aya,wahba,9.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9339.0,1073.0,501.0,2025-02-02,2025-01-11,yassin,kamel,7.0,zamalek,inactive,2025-08-26,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9136.0,1030.0,532.0,2024-10-03,2024-10-20,reem,osman,8.0,nasr city,active,2025-04-01,the last bookmark,samir zohdy,1052.0,516.5,2025-07-07
9277.0,1057.0,519.0,2025-10-19,2025-10-28,ahmed,fahmy,8.0,heliopolis,active,2024-01-12,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9284.0,1062.0,513.0,2025-09-27,2025-10-26,tarek,adel,7.0,zamalek,active,2023-01-22,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9210.0,1044.0,507.0,2025-09-11,2025-09-29,sherif,saleh,7.0,heliopolis,active,2024-02-19,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9098.0,1008.0,525.0,2024-12-15,2024-12-31,ziad,saleh,8.0,maadi,active,2025-10-28,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9106.0,1034.0,501.0,2025-08-20,2025-08-27,aya,wahba,9.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9170.0,1034.0,522.0,2025-10-16,2025-10-28,aya,wahba,9.0,nasr city,active,2025-01-22,the puzzle merchant,karim elwy,1052.0,516.5,2025-07-07
9028.0,1017.0,507.0,2025-01-19,2025-01-28,adam,badr,9.0,maadi,active,2025-07-12,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9081.0,1017.0,502.0,2025-08-25,2025-09-17,adam,badr,9.0,maadi,active,2025-07-12,desert compass,amina darwish,1052.0,516.5,2025-07-07
9223.0,1050.0,510.0,2024-04-11,2024-05-04,fares,adel,6.0,heliopolis,inactive,2025-09-10,the missing metronome,diaa sultan,1052.0,516.5,2025-07-07
9311.0,1065.0,507.0,2025-06-26,2025-07-09,adam,fahmy,6.0,zamalek,active,2025-07-12,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9085.0,1018.0,525.0,2025-08-19,2025-09-18,ahmed,shafik,9.0,maadi,active,2023-01-28,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9335.0,1065.0,513.0,2024-12-18,2024-12-30,adam,fahmy,6.0,zamalek,active,2025-07-12,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9221.0,1055.0,520.0,2025-04-12,2025-04-18,mostafa,kamel,9.0,heliopolis,active,2025-01-04,the copper telescope,jasmine wahdan,1052.0,516.5,2025-07-07
9016.0,1016.0,527.0,2024-12-03,2024-12-11,dina,rashad,8.0,maadi,active,2023-04-24,notes from the delta,mona kholoussy,1052.0,516.5,2025-07-07
9361.0,1075.0,524.0,2024-04-19,2025-01-11,malak,fahmy,7.0,shubra,active,2024-10-28,the weaver's daughter,laila shokry,1052.0,516.5,2025-07-07
9248.0,1044.0,514.0,2025-07-01,2025-07-18,sherif,saleh,7.0,heliopolis,active,2024-02-19,the robot in row nine,galal mounir,1052.0,516.5,2025-07-07
9315.0,1068.0,501.0,2024-06-11,2024-07-04,layla,hegazy,8.0,zamalek,inactive,2025-02-24,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9305.0,1062.0,519.0,2024-01-23,2024-01-31,tarek,adel,7.0,zamalek,active,2023-01-22,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9174.0,1024.0,528.0,2025-12-16,2026-01-07,youssef,hegazy,8.0,nasr city,inactive,2024-01-04,the glass beehive,mona kholoussy,1052.0,516.5,2025-07-07
9048.0,1003.0,519.0,2024-12-03,2025-01-01,bassel,hegazy,6.0,maadi,active,2025-04-23,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9281.0,1044.0,525.0,2024-06-01,2024-06-12,sherif,saleh,7.0,heliopolis,active,2024-02-19,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9039.0,1018.0,513.0,2024-07-21,2024-08-10,ahmed,shafik,9.0,maadi,active,2023-01-28,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9083.0,1011.0,516.0,2025-10-02,2025-10-09,menna,halim,8.0,maadi,active,2024-04-22,the beekeeper's almanac,hoda bakry,1052.0,516.5,2025-07-07
9088.0,1003.0,519.0,2025-09-17,2025-10-03,bassel,hegazy,6.0,maadi,active,2025-04-23,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9176.0,1027.0,501.0,2024-11-08,2024-11-26,mostafa,fouad,9.0,nasr city,active,2023-09-25,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9054.0,1013.0,510.0,2024-11-21,2025-01-11,ziad,fouad,8.0,maadi,active,2025-06-27,the missing metronome,diaa sultan,1052.0,516.5,2025-07-07
9134.0,1037.0,516.0,2025-09-08,2025-09-19,retaj,kamel,8.0,nasr city,inactive,2023-08-26,the beekeeper's almanac,hoda bakry,1052.0,516.5,2025-07-07
9164.0,1034.0,507.0,2024-12-02,2024-12-12,aya,wahba,9.0,nasr city,active,2025-01-22,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9011.0,1022.0,513.0,2024-03-17,2025-01-11,youssef,fouad,7.0,maadi,active,2025-02-28,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9151.0,1034.0,528.0,2025-04-25,2025-05-16,aya,wahba,9.0,nasr city,active,2025-01-22,the glass beehive,mona kholoussy,1052.0,516.5,2025-07-07
9018.0,1003.0,522.0,2025-06-12,2025-06-24,bassel,hegazy,6.0,maadi,active,2025-04-23,the puzzle merchant,karim elwy,1052.0,516.5,2025-07-07
9038.0,1007.0,506.0,2024-07-15,2024-08-12,sherif,fouad,6.0,maadi,active,2025-08-18,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9232.0,1044.0,513.0,2025-05-26,2025-06-11,sherif,saleh,7.0,heliopolis,active,2024-02-19,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9084.0,1008.0,511.0,2024-06-27,2024-07-22,ziad,saleh,8.0,maadi,active,2025-10-28,winter in alexandria,farida anwar,1052.0,516.5,2025-07-07
9116.0,1024.0,519.0,2025-01-10,2025-02-09,youssef,hegazy,8.0,nasr city,inactive,2024-01-04,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9352.0,1076.0,501.0,2025-02-02,2025-01-11,dina,wahba,7.0,shubra,active,2025-12-13,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1026.0,522.0,2025-07-11
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1049.0,520.0,2025-07-11
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1062.0,525.0,2025-07-05
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1065.0,520.0,2025-07-07
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1104.0,515.0,2025-07-07
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1009.0,503.0,2025-07-09
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1063.0,522.0,2025-07-07
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1022.0,511.0,2025-07-12
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1029.0,523.0,2025-07-09
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1201.0,509.0,2025-07-10
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1005.0,513.0,2025-07-10
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1104.0,526.0,2025-07-05
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1058.0,518.0,2025-07-08
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1002.0,521.0,2025-07-08
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1150.0,530.0,2025-07-10
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1041.0,504.0,2025-07-05
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1055.0,526.0,2025-07-11
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1061.0,513.0,2025-07-06
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1012.0,509.0,2025-07-11
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1007.0,510.0,2025-07-07
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1073.0,530.0,2025-07-07
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1003.0,501.0,2025-07-08
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1017.0,507.0,2025-07-11
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1061.0,504.0,2025-07-06
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1201.0,523.0,2025-07-08
9193.0,1034.0,513.0,2024-06-20,2025-01-11,ahmed,fahmy,8.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1041.0,512.0,2025-07-06
