checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,Member ID,Book ID,Checkout Date
9106.0,1034.0,501.0,2025-08-20,2025-08-27,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Silver Kite,Amina Darwish,,,
9170.0,1034.0,522.0,2025-10-16,2025-10-28,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Puzzle Merchant,Karim Elwy,,,
9052.0,1019.0,501.0,2024-06-20,2024-06-29,Mostafa,Wahba,6.0,Maadi,Inactive,2024-07-20,The Silver Kite,Amina Darwish,,,
9028.0,1017.0,507.0,2025-01-19,2025-01-28,Adam,Badr,9.0,Maadi,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,,,
9081.0,1017.0,502.0,2025-08-25,2025-09-17,Adam,Badr,9.0,Maadi,Active,2025-07-12,Desert Compass,Amina Darwish,,,
9223.0,1050.0,510.0,2024-04-11,2024-05-04,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,The Missing Metronome,Diaa Sultan,,,
9311.0,1065.0,507.0,2025-06-26,2025-07-09,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,,,
9085.0,1018.0,525.0,2025-08-19,2025-09-18,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Storms and Sailboats,Mahmoud Rafei,,,
9335.0,1065.0,513.0,2024-12-18,2024-12-30,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Circuits for Beginners,Galal Mounir,,,
9221.0,1055.0,520.0,2025-04-12,2025-04-18,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,The Copper Telescope,Jasmine Wahdan,,,
9016.0,1016.0,527.0,2024-12-03,2024-12-11,Dina,Rashad,8.0,Maadi,Active,2023-04-24,Notes from the Delta,Mona Kholoussy,,,
9361.0,1075.0,524.0,2024-04-19,,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Weaver's Daughter,Laila Shokry,,,
9248.0,1044.0,514.0,2025-07-01,2025-07-18,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,The Robot in Row Nine,Galal Mounir,,,
9315.0,1068.0,501.0,2024-06-11,2024-07-04,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,The Silver Kite,Amina Darwish,,,
9305.0,1062.0,519.0,2024-01-23,2024-01-31,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Kites Over Cairo,Jasmine Wahdan,,,
9174.0,1024.0,528.0,2025-12-16,2026-01-07,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,The Glass Beehive,Mona Kholoussy,,,
9048.0,1003.0,519.0,2024-12-03,2025-01-01,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Kites Over Cairo,Jasmine Wahdan,,,
9281.0,1044.0,525.0,2024-06-01,2024-06-12,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Storms and Sailboats,Mahmoud Rafei,,,
9039.0,1018.0,513.0,2024-07-21,2024-08-10,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Circuits for Beginners,Galal Mounir,,,
9083.0,1011.0,516.0,2025-10-02,2025-10-09,Menna,Halim,8.0,Maadi,Active,2024-04-22,The Beekeeper's Almanac,Hoda Bakry,,,
9193.0,1034.0,519.0,2024-09-15,2024-10-01,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Kites Over Cairo,Jasmine Wahdan,,,
9088.0,1003.0,519.0,2025-09-17,2025-10-03,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Kites Over Cairo,Jasmine Wahdan,,,
9176.0,1027.0,501.0,2024-11-08,2024-11-26,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,The Silver Kite,Amina Darwish,,,
9280.0,1054.0,517.0,2024-09-06,2024-09-15,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,Shadows on the Corniche,Hani Nagati,,,
9054.0,1013.0,510.0,2024-11-21,,Ziad,Fouad,,Maadi,Active,2025-06-27,The Missing Metronome,Diaa Sultan,,,
9134.0,1037.0,516.0,2025-09-08,2025-09-19,Retaj,Kamel,,Nasr City,Inactive,2023-08-26,The Beekeeper's Almanac,Hoda Bakry,,,
9164.0,1034.0,507.0,2024-12-02,2024-12-12,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Fossils and Fireflies,Dalia Serry,,,
9011.0,1022.0,513.0,2024-03-17,,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,Circuits for Beginners,Galal Mounir,,,
9151.0,1034.0,528.0,2025-04-25,2025-05-16,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Glass Beehive,Mona Kholoussy,,,
9018.0,1003.0,522.0,2025-06-12,2025-06-24,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Puzzle Merchant,Karim Elwy,,,
9038.0,1007.0,506.0,2024-07-15,2024-08-12,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,The Paper Boat Club,Aya Hafez,,,
9232.0,1044.0,513.0,2025-05-26,2025-06-11,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Circuits for Beginners,Galal Mounir,,,
9084.0,1008.0,511.0,2024-06-27,2024-07-22,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Winter in Alexandria,Farida Anwar,,,
9116.0,1024.0,519.0,2025-01-10,2025-02-09,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Kites Over Cairo,Jasmine Wahdan,,,
9352.0,1076.0,501.0,2025-02-02,,Dina,Wahba,7.0,Shubra,Active,2025-12-13,The Silver Kite,Amina Darwish,,,
9246.0,1044.0,529.0,2025-06-25,2025-07-04,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Riddles of the Red Sea,Sara Tantawy,,,
,,,,,,,,,,,,,1026.0,522.0,2025-07-11
,,,,,,,,,,,,,1049.0,520.0,2025-07-11
,,,,,,,,,,,,,1062.0,525.0,2025-07-05
,,,,,,,,,,,,,1065.0,520.0,2025-07-07
,,,,,,,,,,,,,1104.0,515.0,2025-07-07
,,,,,,,,,,,,,1009.0,503.0,2025-07-09
,,,,,,,,,,,,,1063.0,522.0,2025-07-07
,,,,,,,,,,,,,1022.0,511.0,2025-07-12
,,,,,,,,,,,,,1029.0,523.0,2025-07-09
,,,,,,,,,,,,,1201.0,509.0,2025-07-10
,,,,,,,,,,,,,1005.0,513.0,2025-07-10
,,,,,,,,,,,,,1104.0,526.0,2025-07-05
,,,,,,,,,,,,,1058.0,518.0,2025-07-08
,,,,,,,,,,,,,1002.0,521.0,2025-07-08
,,,,,,,,,,,,,1150.0,530.0,2025-07-10
,,,,,,,,,,,,,1041.0,504.0,2025-07-05
,,,,,,,,,,,,,1055.0,526.0,2025-07-11
,,,,,,,,,,,,,1061.0,513.0,2025-07-06
,,,,,,,,,,,,,1012.0,509.0,2025-07-11
,,,,,,,,,,,,,1007.0,510.0,2025-07-07
,,,,,,,,,,,,,1073.0,530.0,2025-07-07
,,,,,,,,,,,,,1003.0,501.0,2025-07-08
,,,,,,,,,,,,,1017.0,507.0,2025-07-11
,,,,,,,,,,,,,1061.0,504.0,2025-07-06
,,,,,,,,,,,,,1201.0,523.0,2025-07-08
,,,,,,,,,,,,,1041.0,512.0,2025-07-06
